sr_no,dev_sorts,structure,finish_gsm,finish_width,cotton_yarn_costing,wastage,dyeing_cost_rs,dyed_yarn_cost_rs,cotton_dyed_proportion_cost,polyester_cost,spandex_cost,melange_cost,col_14,kora_yarn_cost,reactive_yarn_cost,cooltex_yarn_cost,recycle_yarn_cost,dyed_poly_yarn_cost,micro_modal,viscose,raw_material_cost,knittng__processing_cost,wastage_2,costing,margin,selling_price,conversion_rcvd,currency_rate,discount_if_any,sort_no,96cotton4elastane,price_usdkg,price_usdmtrs,price_usdyds,linear_mtrskg,linear_ydgskg,width_cms,width_inch,weight_gsm,weight_ozssq_yds,price_per_kg_inr,freight_inr_per_kg,commission,lc_days__interest_15_pm,lc_days_interest_amount,col_47,total_cost_pricefreightcomlc_int,inr__kg,col_50,total_cost_usd__kg,col_52
60,20523,DOTTED FLEECE,230,166,230.0,6.9,110,346.9,267.113,22.14,16.75,0.0,,0.0,0.0,0.0,0.0,0,0,0,306.003,90,39.6003,435.6033,43.56033,479.16363,173.16063,87,0,20523,,5.95542312068966,2.27378054747931,2.0860371995223,2.619172341540074,2.8548978522786808,166,65.35433070866142,230,6.784660766961652,479.16363,15,23.9581815,0,0,,518.1218115,,,5.95542312068966,
61,20525,2/1 TWILL,200,156,,#VALUE!,110,#VALUE!,#VALUE!,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,20525,,#VALUE!,#VALUE!,#VALUE!,3.2051282051282053,3.493589743589744,156,61.41732283464567,200,5.899705014749263,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
62,20530,FRENCH TERRY,310,152,230.0,6.9,110,346.9,277.52,17.220000000000002,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,314.84,90,40.484,445.324,44.5324,489.8564,175.0164,87,0,20530,,6.08447379310345,2.86700405131034,2.63027894615628,2.1222410865874366,2.3132427843803063,152,59.84251968503937,310,9.144542772861357,489.8564,15,24.49282,0,0,,529.34922,,,6.08447379310345,
63,20531,FRENCH TERRY,300,160,230.0,6.9,110,346.9,246.299,25.76,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,292.159,90,38.2159,420.3749,42.03749,462.41239,170.25339,87,0,20531,,5.75325298275862,2.76156143172414,2.53354259791205,2.0833333333333335,2.2708333333333335,160,62.99212598425197,300,8.849557522123893,462.41239,15,23.1206195,0,0,,500.5330095,,,5.75325298275862,
64,20532,FRENCH TERRY,350,160,230.0,6.9,110,346.9,190.795,43.6,16.75,0.0,,0.0,0.0,0.0,0.0,0,0,0,251.145,90,34.1145,375.2595,37.52595,412.78545,161.64045,87,0,20532,,5.15430715517241,2.88641200689655,2.64808440999684,1.7857142857142858,1.9464285714285716,160,62.99212598425197,350,10.32448377581121,412.78545,15,20.6392725,0,0,,448.4247225,,,5.15430715517241,
65,20539,FRENCH TERRY,325,150,230.0,6.9,110,346.9,239.361,28.0,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,287.461,90,37.7461,415.2071,41.52071,456.72781,169.26681,87,0,20539,,5.68464598275862,2.77126491659483,2.54244487760993,2.051282051282051,2.235897435897436,150,59.05511811023622,325,9.587020648967552,456.72781,15,22.8363905,0,0,,494.5642005,,,5.68464598275862,
66,20545,3/1 TWILL,370,160,285.0,8.55,110,403.55,387.408,0.0,13.4,0.0,,0.0,0.0,0.0,0.0,0,0,0,400.808,90,49.0808,539.8888,53.98888,593.87768,193.06968,87,0,20545,INDIGO,7.33990303448276,4.34522259641379,3.98644274900348,1.6891891891891893,1.8412162162162165,160,62.99212598425197,370,10.914454277286136,593.87768,15,29.693884,0,0,,638.571564,,,7.33990303448276,
67,20546,2/1 TWILL,195,135,230.0,6.9,110,346.9,183.857,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,183.857,90,27.3857,301.2427,30.12427,331.36697,147.50997,87,0,20546,,4.17167032758621,1.09819221373707,1.00751579241933,3.798670465337132,4.140550807217474,135,53.1496062992126,195,5.7522123893805315,331.36697,15,16.5683485,0,0,,362.9353185,,,4.17167032758621,
68,20547,FRENCH TERRY,225,173,230.0,6.9,110,346.9,277.52,19.36,14.200000000000001,0.0,,0.0,0.0,0.0,0.0,0,0,0,311.08,90,40.108,441.188,44.1188,485.3068,174.2268,87,0,20547,,6.02956482758621,2.34700810913793,2.15321844875039,2.5690430314707773,2.8002569043031476,173,68.11023622047244,225,6.6371681415929205,485.3068,15,24.26534,0,0,,524.57214,,,6.02956482758621,
69,20554,FRENCH TERRY,300,165,230.0,6.9,110,346.9,246.299,0.0,20.099999999999998,0.0,,0.0,0.0,41.17,0.0,0,0,0,307.569,90,39.7569,437.3259,43.73259,481.05849,173.48949,87,0,20554,,5.97829212068966,2.95925459974138,2.71491247682695,2.0202020202020203,2.2020202020202024,165,64.96062992125984,300,8.849557522123893,481.05849,15,24.0529245,0,0,,520.1114145,,,5.97829212068966,
70,20556,FRENCH TERRY,320,165,295.0,8.85,110,413.85,289.695,0.0,20.099999999999998,0.0,,0.0,0.0,42.96,0.0,0,0,0,352.755,90,44.2755,487.0305,48.70305,535.73355,182.97855,87,0,20556,,6.63816353448276,3.5049503462069,3.2155507763366,1.893939393939394,2.0643939393939394,165,64.96062992125984,320,9.43952802359882,535.73355,15,26.7866775,0,0,,577.5202275,,,6.63816353448276,
71,20558,FRENCH TERRY,210,192,230.0,6.9,110,346.9,204.671,53.3,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,257.971,90,34.7971,382.7681,38.27681,421.04491,163.07391,87,0,20558,,5.25399029310345,2.11840888617931,1.94349439099019,2.4801587301587302,2.7033730158730163,192,75.59055118110236,210,6.1946902654867255,421.04491,15,21.0522455,0,0,,457.0971555,,,5.25399029310345,
72,20559,FRENCH TERRY,320,155,230.0,6.9,110,346.9,190.795,52.0,16.75,0.0,,0.0,0.0,0.0,0.0,0,0,0,259.545,90,34.9545,384.4995,38.44995,422.94945,163.40445,87,0,20559,,5.27697612068966,2.61738015586207,2.40126619803859,2.0161290322580645,2.1975806451612905,155,61.023622047244096,320,9.43952802359882,422.94945,15,21.1474725,0,0,,459.0969225,,,5.27697612068966,
73,20564,2/1 TWILL,300,156,285.0,8.55,110,403.55,274.414,18.53,7.1000000000000005,0.0,,32.5,0.0,0.0,0.0,0,0,0,332.544,90,42.2544,464.7984,46.47984,511.27824,178.73424,87,0,20564,,6.34301324137931,2.96853019696552,2.72342219905093,2.1367521367521367,2.3290598290598292,156,61.41732283464567,300,8.849557522123893,511.27824,15,25.563912,0,0,,551.842152,,,6.34301324137931,
74,20567,2/1 TWILL,260,135,230.0,6.9,110,346.9,156.105,50.82,43.550000000000004,0.0,,0.0,0.0,0.0,0.0,0,0,0,250.475,90,34.0475,374.5225,37.45225,411.97475,161.49975,87,0,20567,,5.14452284482759,1.80572751853448,1.65663075094907,2.849002849002849,3.105413105413106,135,53.1496062992126,260,7.669616519174042,411.97475,15,20.5987375,0,0,,447.5734875,,,5.14452284482759,
75,20568,2/1 TWILL,260,135,230.0,6.9,110,346.9,156.105,50.82,43.550000000000004,0.0,,0.0,0.0,0.0,0.0,0,0,0,250.475,90,34.0475,374.5225,37.45225,411.97475,161.49975,87,0,20568,,5.14452284482759,1.80572751853448,1.65663075094907,2.849002849002849,3.105413105413106,135,53.1496062992126,260,7.669616519174042,411.97475,15,20.5987375,0,0,,447.5734875,,,5.14452284482759,
76,20570,2/1 TWILL ZARA,260,144,285.0,8.55,110,403.55,266.343,17.220000000000002,7.1000000000000005,0.0,,45.0,0.0,0.0,0.0,0,0,0,335.663,90,42.5663,468.2293,46.82293,515.05223,179.38923,87,0,20570,,6.38856139655173,2.39187738686897,2.194382923733,2.670940170940171,2.9113247863247866,144,56.69291338582677,260,7.669616519174042,515.05223,15,25.7526115,0,0,,555.8048415,,,6.38856139655173,
77,20573,FRENCH TERRY,370,150,230.0,6.9,110,346.9,228.954,26.88,33.5,0.0,,0.0,0.0,0.0,0.0,0,0,0,289.334,90,37.9334,417.2674,41.72674,458.99414,169.66014,87,0,20573,,5.71199824137931,3.17015902396552,2.90840277428029,1.8018018018018018,1.963963963963964,150,59.05511811023622,370,10.914454277286136,458.99414,15,22.949707,0,0,,496.943847,,,5.71199824137931,
78,20574,FRENCH TERRY,370,150,230.0,6.9,110,346.9,228.954,26.88,33.5,0.0,,0.0,0.0,0.0,0.0,0,0,0,289.334,90,37.9334,417.2674,41.72674,458.99414,169.66014,87,0,20574,,5.71199824137931,3.17015902396552,2.90840277428029,1.8018018018018018,1.963963963963964,150,59.05511811023622,370,10.914454277286136,458.99414,15,22.949707,0,0,,496.943847,,,5.71199824137931,
79,20575,FRENCH TERRY,370,150,230.0,6.9,110,346.9,225.485,33.0,33.5,0.0,,0.0,0.0,0.0,0.0,0,0,0,291.985,90,38.1985,420.1835,42.01835,462.20185,170.21685,87,0,20575,,5.75071198275862,3.19164515043103,2.92811481690921,1.8018018018018018,1.963963963963964,150,59.05511811023622,370,10.914454277286136,462.20185,15,23.1100925,0,0,,500.3119425,,,5.75071198275862,
80,20576,SINGLE JERSEY,150,162,295.0,8.85,110,413.85,413.85,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,413.85,90,50.385,554.235,55.4235,609.6585,195.8085,87,0,20576,,7.53036120689655,1.82987777327586,1.67878694795951,4.11522633744856,4.485596707818931,162,63.77952755905512,150,4.424778761061947,609.6585,15,30.482925,0,0,,655.141425,,,7.53036120689655,
81,20577,SINGLE JERSEY,150,162,,#VALUE!,110,#VALUE!,#VALUE!,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,20577,,#VALUE!,#VALUE!,#VALUE!,4.11522633744856,4.485596707818931,162,63.77952755905512,150,4.424778761061947,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
82,20578,SINGLE JERSEY,170,163,295.0,8.85,110,413.85,401.4345,0.0,10.65,0.0,,0.0,0.0,0.0,0.0,0,0,0,412.0845,90,50.20845,552.29295,55.229295,607.522245,195.437745,87,0,20578,,7.50457881896552,2.07951879073534,1.90781540434435,3.6088054853843383,3.9335979790689293,163,64.1732283464567,170,5.014749262536873,607.522245,15,30.37611225,0,0,,652.89835725,,,7.50457881896552,
83,20579,SINGLE JERSEY,170,163,295.0,8.85,110,413.85,401.4345,0.0,10.65,0.0,,0.0,0.0,0.0,0.0,0,0,0,412.0845,90,50.20845,552.29295,55.229295,607.522245,195.437745,87,0,20579,,7.50457881896552,2.07951879073534,1.90781540434435,3.6088054853843383,3.9335979790689293,163,64.1732283464567,170,5.014749262536873,607.522245,15,30.37611225,0,0,,652.89835725,,,7.50457881896552,
84,20584,FRENCH TERRY,350,170,285.0,8.55,110,403.55,322.84,0.0,13.4,0.0,,0.0,0.0,0.0,26.400000000000002,0,0,0,362.64,90,45.264,497.904,49.7904,547.6944,185.0544,87,0,20584,,6.78251862068965,4.03559857931034,3.70238401771591,1.680672268907563,1.8319327731092439,170,66.92913385826772,350,10.32448377581121,547.6944,15,27.38472,0,0,,590.07912,,,6.78251862068965,
85,20586,2/1 TWILL,280,135,,#VALUE!,110,#VALUE!,#VALUE!,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,20586,,#VALUE!,#VALUE!,#VALUE!,2.6455026455026456,2.8835978835978837,135,53.1496062992126,280,8.259587020648969,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
86,20587,FRENCH TERRY,300,180,230.0,6.9,110,346.9,222.016,0.0,20.099999999999998,39.0,,0.0,0.0,0.0,0.0,0,0,0,281.116,90,37.1116,408.2276,40.82276,449.05036,167.93436,87,0,20587,,5.59198710344828,3.01967303586207,2.77034223473584,1.8518518518518519,2.0185185185185186,180,70.86614173228347,300,8.849557522123893,449.05036,15,22.452518,0,0,,486.502878,,,5.59198710344828,
87,20589,3/1 TWILL,380,160,220.0,6.6,110,336.6,319.77,0.0,16.75,0.0,,0.0,0.0,0.0,0.0,0,0,0,336.52,90,42.652,469.172,46.9172,516.0892,179.5692,87,0,20589,,6.40107655172414,3.89185454344828,3.57050875545713,1.644736842105263,1.792763157894737,160,62.99212598425197,380,11.2094395280236,516.0892,15,25.80446,0,0,,556.89366,,,6.40107655172414,
88,20590,3/1 TWILL,370,160,220.0,6.6,110,336.6,235.62,0.0,16.75,0.0,,62.5,0.0,0.0,0.0,0,0,0,314.87,90,40.487,445.357,44.5357,489.8927,175.0227,87,0,20590,,6.08491189655172,3.60226784275862,3.30483288326479,1.6891891891891893,1.8412162162162165,160,62.99212598425197,370,10.914454277286136,489.8927,15,24.494635,0,0,,529.387335,,,6.08491189655172,
89,20593,3/1 TWILL,370,160,285.0,8.55,110,403.55,282.485,0.0,16.75,0.0,,62.5,0.0,0.0,0.0,0,0,0,361.735,90,45.1735,496.9085,49.69085,546.59935,184.86435,87,0,20593,,6.7693025,4.00742708,3.67653860550459,1.6891891891891893,1.8412162162162165,160,62.99212598425197,370,10.914454277286136,546.59935,15,27.3299675,0,0,,588.9293175,,,6.7693025,
90,20594,3/1 TWILL,380,162,285.0,8.55,110,403.55,258.272,33.79,16.75,0.0,,0.0,0.0,0.0,0.0,0,0,0,308.812,90,39.8812,438.6932,43.86932,482.56252,173.75052,87,0,20594,,5.99644420689655,3.69141105376552,3.38661564565644,1.6244314489928524,1.7706302794022093,162,63.77952755905512,380,11.2094395280236,482.56252,15,24.128126,0,0,,521.690646,,,5.99644420689655,
91,20595,FRENCH TERRY,285,165,230.0,6.9,110,346.9,242.83,31.68,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,294.61,90,38.461,423.071,42.3071,465.3781,170.7681,87,0,20595,,5.78904603448276,2.72229889771552,2.49752192450965,2.126528442317916,2.3179160021265286,165,64.96062992125984,285,8.4070796460177,465.3781,15,23.268905,0,0,,503.647005,,,5.78904603448276,
92,20596,FRENCH TERRY,285,165,230.0,6.9,110,346.9,242.83,0.0,20.099999999999998,33.12,,0.0,0.0,0.0,0.0,0,0,0,296.05,90,38.605,424.655,42.4655,467.1205,171.0705,87,0,20596,,5.810075,2.73218776875,2.50659428325688,2.126528442317916,2.3179160021265286,165,64.96062992125984,285,8.4070796460177,467.1205,15,23.356025,0,0,,505.476525,,,5.810075,
93,20598,DOTTED FLEECE,210,168,230.0,6.9,110,346.9,287.927,17.220000000000002,10.65,0.0,,0.0,0.0,0.0,0.0,0,0,0,315.797,90,40.5797,446.3767,44.63767,491.01437,175.21737,87,0,20598,,6.09844929310345,2.1515329106069,1.97388340422651,2.834467120181406,3.0895691609977325,168,66.14173228346456,210,6.1946902654867255,491.01437,15,24.5507185,0,0,,530.5650885,,,6.09844929310345,
94,20600,MICRO STRIPE,280,165,225.0,6.75,110,341.75,280.235,14.76,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,315.095,90,40.5095,445.6045,44.56045,490.16495,175.06995,87,0,20600,,6.08819767241379,2.81274732465517,2.58050213271117,2.1645021645021645,2.3593073593073592,165,64.96062992125984,280,8.259587020648969,490.16495,15,24.5082475,0,0,,529.6731975,,,6.08819767241379,
95,20604,2/1 TWILL,310,162,285.0,8.55,110,403.55,282.485,0.0,13.4,0.0,,65.0,0.0,0.0,0.0,0,0,0,360.885,90,45.0885,495.9735,49.59735,545.57085,184.68585,87,0,20604,,6.75688956896552,3.39330994153448,3.11312838672888,1.9912385503783352,2.1704500199123857,162,63.77952755905512,310,9.144542772861357,545.57085,15,27.2785425,0,0,,587.8493925,,,6.75688956896552,
96,20605,3/1 TWILL,380,162,285.0,8.55,110,403.55,379.337,0.0,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,399.437,90,48.9437,538.3807,53.83807,592.21877,192.78177,87,0,20605,,7.31988170689655,4.50611917876552,4.13405429244543,1.6244314489928524,1.7706302794022093,162,63.77952755905512,380,11.2094395280236,592.21877,15,29.6109385,0,0,,636.8297085,,,7.31988170689655,
97,20606,3/1 TWILL,350,162,225.0,6.75,110,341.75,321.245,0.0,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,341.345,90,43.1345,474.4795,47.44795,521.92745,180.58245,87,0,20606,,6.47153818965517,3.66936215353448,3.36638729682063,1.763668430335097,1.9223985890652557,162,63.77952755905512,350,10.32448377581121,521.92745,15,26.0963725,0,0,,563.0238225,,,6.47153818965517,
98,20607,3/1 TWILL,350,162,225.0,6.75,110,341.75,321.245,0.0,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,341.345,90,43.1345,474.4795,47.44795,521.92745,180.58245,87,0,20607,,6.47153818965517,3.66936215353448,3.36638729682063,1.763668430335097,1.9223985890652557,162,63.77952755905512,350,10.32448377581121,521.92745,15,26.0963725,0,0,,563.0238225,,,6.47153818965517,
99,20608,3/1 TWILL,350,162,225.0,6.75,110,341.75,321.245,0.0,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,341.345,90,43.1345,474.4795,47.44795,521.92745,180.58245,87,0,20608,,6.47153818965517,3.66936215353448,3.36638729682063,1.763668430335097,1.9223985890652557,162,63.77952755905512,350,10.32448377581121,521.92745,15,26.0963725,0,0,,563.0238225,,,6.47153818965517,
100,20609,2/1 TWILL,150,150,295.0,8.85,110,413.85,413.85,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,413.85,90,50.385,554.235,55.4235,609.6585,195.8085,87,0,20609,,7.53036120689655,1.69433127155172,1.55443235922177,4.444444444444445,4.844444444444445,150,59.05511811023622,150,4.424778761061947,609.6585,15,30.482925,0,0,,655.141425,,,7.53036120689655,
101,20610,2/1 TWILL,170,152,225.0,6.75,110,341.75,341.75,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,341.75,90,43.175,474.925,47.4925,522.4175,180.6675,87,0,20610,,6.4774525862069,1.67377374827586,1.53557224612464,3.8699690402476783,4.218266253869969,152,59.84251968503937,170,5.014749262536873,522.4175,15,26.120875,0,0,,563.538375,,,6.4774525862069,
102,20611,2/1 TWILL,170,152,295.0,8.85,110,413.85,256.587,0.0,0.0,0.0,,95.0,0.0,0.0,0.0,0,0,0,351.587,90,44.1587,485.7457,48.57457,534.32027,182.73327,87,0,20611,,6.62110670689655,1.71089397306207,1.56962749822208,3.8699690402476783,4.218266253869969,152,59.84251968503937,170,5.014749262536873,534.32027,15,26.7160135,0,0,,576.0362835,,,6.62110670689655,
103,20612,SINGLE JERSEY,200,158,230.0,6.9,110,346.9,333.024,0.0,14.200000000000001,0.0,,0.0,0.0,0.0,0.0,0,0,0,347.224,90,43.7224,480.9464,48.09464,529.04104,181.81704,87,0,20612,,6.55739186206896,2.07213582841379,1.90104204441632,3.1645569620253164,3.449367088607595,158,62.204724409448815,200,5.899705014749263,529.04104,15,26.452052,0,0,,570.493092,,,6.55739186206896,
104,20615,PIQUE,210,210,230.0,6.9,110,346.9,333.024,0.0,13.4,0.0,,0.0,0.0,0.0,0.0,0,0,0,346.424,90,43.6424,480.0664,48.00664,528.07304,181.64904,87,0,20615,,6.54570910344827,2.88665771462069,2.64830982992724,2.2675736961451247,2.471655328798186,210,82.67716535433071,210,6.1946902654867255,528.07304,15,26.403652,0,0,,569.476692,,,6.54570910344827,
105,20617,FRENCH TERRY,285,160,230.0,6.9,110,346.9,235.892,0.0,20.099999999999998,0.0,,67.60000000000001,0.0,0.0,0.0,0,0,0,323.592,90,41.3592,454.9512,45.49512,500.44632,176.85432,87,0,20617,,6.21228317241379,2.83280112662069,2.59890011616577,2.192982456140351,2.390350877192983,160,62.99212598425197,285,8.4070796460177,500.44632,15,25.022316,0,0,,540.468636,,,6.21228317241379,
106,20618,3/1 TWILL,235,150,230.0,6.9,110,346.9,277.52,0.0,7.1000000000000005,0.0,,45.0,0.0,0.0,0.0,0,0,0,329.62,90,41.962,461.582,46.1582,507.7402,178.1202,87,0,20618,,6.30031275862069,2.22086024741379,2.03748646551724,2.8368794326241136,3.092198581560284,150,59.05511811023622,235,6.932153392330384,507.7402,15,25.38701,0,0,,548.12721,,,6.30031275862069,
107,20620,3/1 TWILL,380,160,220.0,6.6,110,336.6,215.424,33.79,16.75,0.0,,0.0,0.0,0.0,0.0,0,0,0,265.964,90,35.5964,391.5604,39.15604,430.71644,164.75244,87,0,20620,,5.37071565517241,3.26539511834483,2.99577533793103,1.644736842105263,1.792763157894737,160,62.99212598425197,380,11.2094395280236,430.71644,15,21.535822,0,0,,467.252262,,,5.37071565517241,
108,20621,FRENCH TERRY,360,162,230.0,6.9,110,346.9,232.423,0.0,33.5,31.740000000000002,,0.0,0.0,0.0,0.0,0,0,0,297.663,90,38.7663,426.4293,42.64293,469.07223,171.40923,87,0,20621,,5.83363036206897,3.40217322715862,3.12125984142993,1.7146776406035664,1.8689986282578874,162,63.77952755905512,360,10.619469026548673,469.07223,15,23.4536115,0,0,,507.5258415,,,5.83363036206897,
109,20628,2/1 TWILL,270,135,230.0,6.9,110,346.9,152.636,48.400000000000006,53.6,0.0,,0.0,0.0,0.0,0.0,0,0,0,254.636,90,34.4636,379.0996,37.90996,417.00956,162.37356,87,0,20628,,5.20528779310345,1.89732740058621,1.74066733998735,2.7434842249657065,2.9903978052126203,135,53.1496062992126,270,7.964601769911504,417.00956,15,20.850478,0,0,,452.860038,,,5.20528779310345,
110,20630,FRENCH TERRY,215,165,230.0,6.9,110,346.9,277.52,19.36,14.200000000000001,0.0,,0.0,0.0,0.0,0.0,0,0,0,311.08,90,40.108,441.188,44.1188,485.3068,174.2268,87,0,20630,,6.02956482758621,2.13898812258621,1.96237442439102,2.818886539816772,3.072586328400282,165,64.96062992125984,215,6.342182890855457,485.3068,15,24.26534,0,0,,524.57214,,,6.02956482758621,
111,20632,SINGLE JERSEY,195,162,230.0,6.9,110,346.9,333.024,0.0,14.200000000000001,0.0,,0.0,0.0,0.0,0.0,0,0,0,347.224,90,43.7224,480.9464,48.09464,529.04104,181.81704,87,0,20632,,6.55739186206896,2.07148008922759,1.90044044883265,3.165558721114276,3.4504590060145612,162,63.77952755905512,195,5.7522123893805315,529.04104,15,26.452052,0,0,,570.493092,,,6.55739186206896,
112,20633,2/1 TWILL,260,145,230.0,6.9,110,346.9,204.671,23.98,10.65,0.0,,40.0,0.0,0.0,0.0,0,0,0,279.301,90,36.9301,406.2311,40.62311,446.85421,167.55321,87,0,20633,,5.56548184482758,2.0981866555,1.92494188577982,2.6525198938992043,2.8912466843501328,145,57.08661417322835,260,7.669616519174042,446.85421,15,22.3427105,0,0,,484.1969205,,,5.56548184482758,
113,20634,FRENCH TERRY,270,160,230.0,6.9,110,346.9,270.582,0.0,23.450000000000003,25.8,,0.0,0.0,0.0,0.0,0,0,0,319.832,90,40.9832,450.8152,45.08152,495.89672,176.06472,87,0,20634,,6.15737420689655,2.65998565737931,2.44035381410946,2.314814814814815,2.5231481481481484,160,62.99212598425197,270,7.964601769911504,495.89672,15,24.794836,0,0,,535.691556,,,6.15737420689655,
114,20635,BASKET WEAVE,200,162,230.0,6.9,110,346.9,336.493,0.0,10.65,0.0,,0.0,0.0,0.0,0.0,0,0,0,347.143,90,43.7143,480.8573,48.08573,528.94303,181.80003,87,0,20635,,6.55620898275862,2.12421171041379,1.94881808294843,3.0864197530864197,3.364197530864198,162,63.77952755905512,200,5.899705014749263,528.94303,15,26.4471515,0,0,,570.3901815,,,6.55620898275862,
115,20637,3/1 KNIT TWILL,370,160,285.0,8.55,110,403.55,379.337,0.0,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,399.437,90,48.9437,538.3807,53.83807,592.21877,192.78177,87,0,20637,,7.31988170689655,4.33336997048276,3.97556878025941,1.6891891891891893,1.8412162162162165,160,62.99212598425197,370,10.914454277286136,592.21877,15,29.6109385,0,0,,636.8297085,,,7.31988170689655,
116,20640,3/1 TWILL,365,156,285.0,8.55,110,403.55,379.337,0.0,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,399.437,90,48.9437,538.3807,53.83807,592.21877,192.78177,87,0,20640,,7.31988170689655,4.1679406439069,3.82379875587789,1.7562346329469618,1.9142957499121884,156,61.41732283464567,365,10.766961651917404,592.21877,15,29.6109385,0,0,,636.8297085,,,7.31988170689655,
117,20646,FRENCH TERRY,265,168,230.0,6.9,110,346.9,329.555,0.0,16.75,0.0,,0.0,0.0,0.0,0.0,0,0,0,346.305,90,43.6305,479.9355,47.99355,527.92905,181.62405,87,0,20646,,6.54397129310345,2.91337601968966,2.67282203641253,2.2461814914645104,2.4483378256963166,168,66.14173228346456,265,7.817109144542774,527.92905,15,26.3964525,0,0,,569.3255025,,,6.54397129310345,
118,20650,PIQUE,250,210,285.0,8.55,110,403.55,391.4435,0.0,10.049999999999999,0.0,,0.0,0.0,0.0,0.0,0,0,0,401.4935,90,49.14935,540.64285,54.064285,594.707135,193.213635,87,0,20650,,7.34991369827586,3.85870469159483,3.5400960473347,1.9047619047619047,2.0761904761904764,210,82.67716535433071,250,7.374631268436579,594.707135,15,29.73535675,0,0,,639.44249175,,,7.34991369827586,
119,20651,2/1 TWILL,310,142,285.0,8.55,110,403.55,234.059,35.669999999999995,43.550000000000004,0.0,,0.0,0.0,0.0,0.0,0,0,0,313.279,90,40.3279,443.6069,44.36069,487.96759,174.68859,87,0,20651,,6.06167781034483,2.66835057211379,2.44802804781082,2.271694684234439,2.4761472058155385,142,55.90551181102362,310,9.144542772861357,487.96759,15,24.3983795,0,0,,527.3659695,,,6.06167781034483,
120,20655,2/1 TWILL,300,150,320.0,9.6,110,439.6,334.096,21.28,16.75,0.0,,0.0,0.0,0.0,0.0,0,0,0,372.126,90,46.2126,508.3386,50.83386,559.17246,187.04646,87,0,20655,,6.92104693103448,3.11447111896552,2.85731295317937,2.2222222222222223,2.4222222222222225,150,59.05511811023622,300,8.849557522123893,559.17246,15,27.958623,0,0,,602.131083,,,6.92104693103448,
121,20656,2/1 TWILL,325,150,285.0,8.55,110,403.55,298.627,21.28,23.450000000000003,0.0,,0.0,0.0,0.0,0.0,0,0,0,343.357,90,43.3357,476.6927,47.66927,524.36197,181.00497,87,0,20656,,6.50092032758621,3.16919865969828,2.90752170614521,2.051282051282051,2.235897435897436,150,59.05511811023622,325,9.587020648967552,524.36197,15,26.2180985,0,0,,565.5800685,,,6.50092032758621,
122,20657,FRENCH TERRY,380,150,230.0,6.9,110,346.9,232.423,26.88,30.15,0.0,,0.0,0.0,0.0,0.0,0,0,0,289.453,90,37.9453,417.3983,41.73983,459.13813,169.68513,87,0,20657,,5.71373605172414,3.25682954948276,2.98791701787409,1.7543859649122806,1.912280701754386,150,59.05511811023622,380,11.2094395280236,459.13813,15,22.9569065,0,0,,497.0950365,,,5.71373605172414,
123,20658,FRENCH TERRY,230,175,230.0,6.9,110,346.9,333.024,0.0,14.200000000000001,0.0,,0.0,0.0,0.0,0.0,0,0,0,347.224,90,43.7224,480.9464,48.09464,529.04104,181.81704,87,0,20658,,6.55739186206896,2.63935022448276,2.42142222429611,2.484472049689441,2.7080745341614905,175,68.89763779527559,230,6.784660766961652,529.04104,15,26.452052,0,0,,570.493092,,,6.55739186206896,
