sr_no,dev_sorts,structure,finish_gsm,finish_width,oeactiva,oeactiva_2,oeactiva_3,kia,kia_2,kia_3,swift,classic,classic_2,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,col_61,col_62,col_63,col_64,col_65,col_66,col_67,col_68,col_69,col_70,col_71,col_72,col_73,col_74,col_75,col_76,col_77,col_78,col_79,col_80,col_81,col_82,col_83,col_84,col_85,col_86,col_87,col_88,col_89,col_90,col_91,col_92,col_93,col_94,col_95,col_96,col_97,col_98,col_99,col_100,col_101,col_102,col_103,col_104,col_105,col_106,col_107,col_108,col_109,col_110,local_cost,sales_price,export_cost_inr,export_price_fc,price_usdkg,price_usdmtrs,price_usdyds,col_118,col_119,col_120,col_121,col_122,col_123,col_124,col_125,col_126,col_127,col_128,col_129,col_130,col_131,col_132,col_133,col_134,col_135,col_136,col_137,col_138,col_139,col_140,col_141,col_142,col_143,col_144,col_145,col_146,col_147,col_148,col_149,col_150,col_151,col_152,col_153,col_154,col_155,col_156,col_157,col_158,col_159,col_160,col_161,col_162,col_163,col_164,col_165,col_166,col_167,col_168,col_169
428.0,DK3014106,SINGLE JERSEY STRIPE,200.0,165.0,,,,,,,32.0,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,96.0,0.0,0.0,4.0,,,,,,,,96%COTTON+4%ELASTANE,INDIGO,30s INDIGO+30s EXTER+30s DEZIRE+40D WHITE SPANDEX,561.6424,617.80664,663.696972,7.62870082758621,7.62870082758621,2.51747127310345,2.30960667257197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429.0,DK3014127,POPCORN,195.0,185.0,,,,,,,24.0,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,96.0,0.0,0.0,4.0,,,,,,,,96%COTTON+4%ELASTANE,INDIGO,30s DEZIRE+30s INDIGO+40D WHITE SPANDEX,561.6424,617.80664,663.696972,7.62870082758621,7.62870082758621,2.75205382355172,2.52482002160709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430.0,DK3014133,SEERSUCKER STRIPE,210.0,160.0,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,95.0,0.0,0.0,5.0,,,,,,,,95%COTTON+5%ELASTANE,INDIGO,30s INDIGO+40D WHITE SPANDEX,560.66175,616.727925,662.56432125,7.61568185344828,7.61568185344828,2.55886910275862,2.34758633280607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431.0,DK3014140,MODIFIED VERTICAL STRIPE,210.0,115.0,,,,,,,50.0,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,0.0,0.0,0.0,,,,,,,,100%COTTON,INDIGO,30s DEZIRE+30s INDIGO,565.565,622.1215,668.227575,7.68077672413793,7.68077672413793,1.85490757887931,1.70175007236634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432.0,DK3014144,PIQUE STRIPE,175.0,175.0,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,100.0,96.0,0.0,0.0,4.0,,,,,,,,96%COTTON+4%ELASTANE,INDIGO,30s INDIGO+30s REACTIVE WHITE+40D SPANDEX,523.3712,575.70832,619.493736,7.12061765517241,7.12061765517241,2.18068915689655,2.00063225403353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433.0,DK3014193,FRENCH TERRY,295.0,162.0,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,100.0,66.0,0.0,0.0,6.0,,,,,,,,82%COTTON+12% SR POLY+6%ELASTANE,INDIGO,30s INDIGO+28s RECYCLED P/C REACTIVE DYED+40D WHITE SPANDEX,499.8829,549.87119,592.3647495,6.80879022413793,6.80879022413793,3.25392084811552,2.98524848450965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434.0,DK3014194,3/1 TWILL STRIPE,340.0,152.0,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,100.0,40.0,0.0,0.0,8.0,,,,,,,,69%COTTON+23% SR POLY+8%ELASTANE,INDIGO,30s INDIGO+24s RECYCLED P/C REACTIVE DYED+70D WHITE SPANDEX,438.086,481.8946,520.98933,5.98838310344828,5.98838310344828,3.09479638786207,2.83926274115786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435.0,DK3014195,FRENCH TERRY,260.0,170.0,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,95.0,0.0,0.0,5.0,,,,,,,,95%COTTON+5%ELASTANE,INDIGO,30s INDIGO+30s GREIGE KORA+30D WHITE SPANDEX,516.0705,567.67755,611.0614275,7.02369456896552,7.02369456896552,3.10447299948276,2.84814036649794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436.0,DK3014210,MODIFIED STRIPE,180.0,170.0,,,,,,,16.0,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,100.0,97.0,0.0,0.0,3.0,,,,,,,,97%COTTON+3%ELASTANE,INDIGO,30s INDIGO+30s DEZIRE+30s REACTIVE DYED+20D WHITE SPANDEX,553.49525,608.844775,654.28701375,7.52054038793103,7.52054038793103,2.3012853587069,2.11127097129073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437.0,DK3014211,MODIFIED STRIPE,180.0,170.0,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,100.0,97.0,0.0,0.0,3.0,,,,,,,,97%COTTON+3%ELASTANE,INDIGO,30s INDIGO+30s REACTIVE DYED+20D WHITE SPANDEX,554.3109,609.74199,655.2290895,7.53136884482759,7.53136884482759,2.30459886651724,2.11431088671307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438.0,DK3014218,3/1 TWILL,300.0,146.0,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,100.0,45.0,0.0,0.0,5.0,,,,,,,,75%COTTON+20% SR POLY+5%ELASTANE,INDIGO,30s DEZIRE+28s RECYCLED P/C REACTIVE DYED+40D WHITE SPANDEX,415.6405,457.20455,495.0647775,5.69039974137931,5.69039974137931,2.49239508672414,2.28660099699462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439.0,DK3014222,2/2 TWILL,300.0,146.0,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,100.0,73.0,20.0,0.0,9.0,,,,,,,,72%COTTON+19% SR POLY+9%ELASTANE,INDIGO,30s DEZIRE+28s RECYCLED P/C REACTIVE DYED+70D WHITE SPANDEX,417.6887,459.45757,497.4304485,5.71759136206896,5.71759136206896,2.50430501658621,2.29752753815248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440.0,DK3014249,SINGLE JERSEY,190.0,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,28.0,20.0,96.0,4.0,,,,,,,,96% EXCEL+4%ELASTANE,INDIGO,30s INDIGO EXCEL+40D WHITE SPANDEX,550.7656,605.84216,651.134268,7.48430193103448,7.48430193103448,2.20412691868966,2.02213478778867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441.0,DK302,FRENCH TERRY,310.0,185.0,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,73.0,24.0,0.0,3.0,,,,,,,,73%COTTON+24%POLY+3%ELASTANE,INDIGO,20s INDIGO+240D MILANGE POLY+30D WHITE SPANDEX,468.75565,515.631215,556.41277575,6.39554914655172,6.39554914655172,3.66784743554741,3.36499764729121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.0,DK3021244,COURDROY,350.0,148.0,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,4.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33.0,58.0,0.0,9.0,,,,,,,,33%COTTON+58%POLY+9%ELASTANE,BLACK,30s SUL. BLACK+150D BLACK POLY+40D WHITE SPANDEX+70D WHITE SPANDEX,342.3057,376.53627,410.3630835,4.71681705172414,4.71681705172414,2.4433112327931,2.2415699383423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.0,DK3021247,COURDROY,320.0,148.0,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,34.0,59.0,0.0,7.0,,,,,,,,34%COTTON+58%POLY+9%ELASTANE,BLACK,30s SUL. BLACK+150D WHITE POLY+40D WHITE SPANDEX,340.2036,374.22396,407.935158,4.68890986206897,4.68890986206897,2.22066771067586,2.03730982630813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.0,DK3022021,FRENCH TERRY,360.0,162.0,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67.0,23.0,0.0,10.0,,,,,,,,67%COTTON+23%POLY+10% ELASTANE,BLACK,30s SUL. BLACK+160D MILANGE+70D WHITE SPANDEX,426.4293,469.07223,507.5258415,5.83363036206897,5.83363036206897,3.40217322715862,3.12125984142993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.0,DK3022082,FRENCH TERRY,300.0,180.0,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,64.0,30.0,0.0,6.0,,,,,,,,64%COTTON+30%POLY+6%ELASTANE,BLACK,30s SUL.BLACK+220D MILANGE POLY+40D SPANDEX,408.2276,449.05036,486.502878,5.59198710344828,5.59198710344828,3.01967303586207,2.77034223473584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.0,DK3022167,FRENCH TERRY,310.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,26.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,26.0,0.0,6.0,,,,,,,,68%COTTON+26%POLY+6%ELASTANE,BLACK,30s SUL.BLACK SLUB+150D WHITE POLY+40D WHITE SPANDEX,464.5696,511.02656,551.577888,6.33997572413793,6.33997572413793,3.14462795917241,2.88497977905726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.0,DK3022215,2/1 TUCK TWILL,260.0,165.0,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,70.0,24.0,0.0,6.0,,,,,,,,70%COTTON+24%POLY+6%ELASTANE,BLACK,30s SUL.BLACK+150D WHITE POLY+40D WHITE SPANDEX,423.071,465.3781,503.647005,5.78904603448276,5.78904603448276,2.4835007487931,2.27844105393863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.0,DK3022243,FRENCH TERRY,300.0,170.0,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,70.0,24.0,0.0,6.0,,,,,,,,70%COTTON+24%POLY+6%ELASTANE,BLACK,30s SUL. BLACK+160D MILANGE POLY+40D WHITE SPANDEX,424.655,467.1205,505.476525,5.810075,5.810075,2.96313825,2.7184754587156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.0,DK3023008,DOTTED FLEECE,210.0,165.0,,,,,,,,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,83.0,14.0,0.0,3.0,,,,,,,,83%COTTON+14%POLY+3%ELASTANE,BLACK,30s SUL. BLACK+80D WHITE POLY+20D WHITE SPANDEX,446.3767,491.01437,530.5650885,6.09844929310345,6.09844929310345,2.11311268006035,1.93863548629389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450.0,DK3023056,FRENCH TERRY,275.0,165.0,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71.0,23.0,0.0,6.0,,,,,,,,71%COTTON+23%POLY+6%ELASTANE,BLACK,30s SUL. BLACK+150D WHITE POLY+40D WHITE SPANDEX,425.4349,467.97839,506.3773095,5.82042884482759,5.82042884482759,2.64101958834052,2.42295375077112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451.0,DK3023092,FRENCH TERRY,330.0,165.0,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,71.0,23.0,0.0,6.0,,,,,,,,71%COTTON+23%POLY+6%ELASTANE,BLACK,30s SUL. BLACK+150D WHITE POLY+40D WHITE SPANDEX,425.4349,467.97839,506.3773095,5.82042884482759,5.82042884482759,3.16922350600862,2.90754450092534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452.0,DK3023160,FRENCH TERRY,310.0,152.0,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,100.0,80.0,14.0,0.0,6.0,,,,,,,,80%COTTON+14%POLY RECYCLE+6%ELASTANE,BLACK,30s SUL.BLACK+75D RECYCLE BLACK POLY+40D WHITE SPANDEX,453.332,498.6652,538.59846,6.19078689655172,6.19078689655172,2.91709878565517,2.67623741803227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453.0,DK3023165,FRENCH TERRY,300.0,165.0,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,100.0,71.0,23.0,0.0,6.0,,,,,,,,71%COTTON+23%KOOLTEX POLY+6%ELASTANE,BLACK,30s SUL.BLACK+2/75 KOALTEX POLY+40D WHITE SPANDEX,437.3259,481.05849,520.1114145,5.97829212068966,5.97829212068966,2.95925459974138,2.71491247682695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454.0,DK3023166,FRENCH TERRY,310.0,152.0,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,100.0,80.0,14.0,0.0,6.0,,,,,,,,80%COTTON+14%POLY RECYCLE+6%ELASTANE,BLACK,30s SUL.BLACK+75D RECYCLE WHITE POLY+40D WHITE SPANDEX,453.332,498.6652,538.59846,6.19078689655172,6.19078689655172,2.91709878565517,2.67623741803227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455.0,DK3023227,2/1 TWILL,285.0,135.0,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,72.0,18.0,0.0,10.0,,,,,,,,72%COTTON+18%POLY+10%ELASTANE,BLACK,30s SUL.BLACK+100D BLACK POLY+70D WHITE SPANDEX,434.3548,477.79028,516.679794,5.93884820689655,5.93884820689655,2.28497184760345,2.09630444734261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456.0,DK3023228,2/1 TWILL,265.0,138.0,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,75.0,18.0,0.0,7.0,,,,,,,,75%COTTON+18%POLY+7%ELASTANE,BLACK,30s SUL.BLACK+100D BLACK POLY+40D WHITE SPANDEX,434.7475,478.22225,517.1333625,5.94406163793103,5.94406163793103,2.17374334099138,1.99425994586365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457.0,DK3023241,FRENCH TERRY,270.0,160.0,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,78.0,15.0,0.0,7.0,,,,,,,,78%COTTON+15%POLY+7%ELASTANE,BLACK,30s SUL. BLACK+80D MILANGE POLY+40D WHITE SPANDEX,450.8152,495.89672,535.691556,6.15737420689655,6.15737420689655,2.65998565737931,2.44035381410946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458.0,DK3024239,FRENCH TERRY,260.0,170.0,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,100.0,95.0,0.0,0.0,5.0,,,,,,,,95%COTTON+5%ELASTANE,BLACK,30s SUL.BLACK+30s GREIGE KORA+30D WHITE SPANDEX,453.838,499.2218,539.18289,6.19750448275862,6.19750448275862,2.73929698137931,2.51311649667827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459.0,DK3024246,SINGLE JERSEY,190.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,0.0,96.0,4.0,,,,,,,,96%TENCEL+4%ELASTANE,BLACK,30s TENCEL SUL. BLACK+40D WHITE SPANDEX,550.7656,605.84216,651.134268,7.48430193103448,7.48430193103448,2.27522778703448,2.08736494223347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460.0,DK3032013,FRENCH TERRY,340.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67.0,25.0,0.0,8.0,,,,,,,,67%COTTON+25%POLY+8%ELASTANE,RFD,30s GREIGE KORA+150D WHITE POLY+70D WHITE SPANDEX,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,DK3032014,FRENCH TERRY,285.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67.0,27.0,0.0,6.0,,,,,,,,67%COTTON+27%POLY+6%ELASTANE,RFD,30s GREIGE KORA+150D WHITE POLY+40D WHITE SPANDEX,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462.0,DK3032020,FRENCH TERRY,360.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,67.0,25.0,0.0,8.0,,,,,,,,67%COTTON+25%POLY+8%ELASTANE,RFD,30s GREIGE KORA+150D WHITE POLY+70D WHITE SPANDEX,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463.0,DK3033009,FRENCH TERRY,300.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,81.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,81.0,13.0,0.0,6.0,,,,,,,,81%COTTON+13%POLY+6%ELASTANE,RFD,30s GREIGE KORA+80D WHITE POLY+40D WHITE SPANDEX,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464.0,DK3041043,FRENCH TERRY,310.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,100.0,0.0,22.0,0.0,8.0,,,,,,,,42% SR COTTON+38% SR POLY+30%POLY+8%ELASTANE,BLACK,28s RECYCLED P/C REACTIVE+150D BLACK POLY+55D WHITE SPANDEX,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465.0,DK3041058,COURDROY,290.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,36.0,,53.0,,,,,,,,,,,,,,100.0,42.0,64.0,0.0,11.0,,,,,,,,53%COTTON+36%KOOLTEX POLY+11%ELASTANE,BLACK,28s RECYCLED P/C BLACK+2/75 KOOLTEX WHITE POLY+70D WHITE SPANDEX,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466.0,DK3041217,COURDROY,350.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,4.0,,5.0,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33.0,58.0,0.0,9.0,,,,,,,,33%COTTON+58%POLY+9%ELASTANE,RFD,30s GREIGE KORA+150D WHITE POLY+40D WHITE SPANDEX+70D WHITE SPANDEX,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467.0,DK3042151,2/1 TWILL,170.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,,,,,,,,38.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,38.0,59.0,3.0,,,,,,,,59%MICRO MODAL+38%POLY+3%ELASTANE,INDIGO,30s MICRO MODAL INDIGO+75D WHITE POLY+20D WHITE SPANDEX,430.71765,473.789415,512.47888575,5.89056190517241,5.89056190517241,1.3018141810431,1.19432493673679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468.0,DK3042164,FRENCH TERRY,350.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,24.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,24.0,70.0,6.0,,,,,,,,70%TENCEL+24%POLY+6%ELASTANE,INDIGO,30s INDIGO TENCEL+150D BLACK  POLY+40D WHITE SPANDEX,474.6225,522.08475,563.1889875,6.47343663793104,6.47343663793104,3.62512451724138,3.32580230939576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469.0,DK3043108,DOTTED FLEECE,215.0,168.0,,,,,,,,,,,,,,,,,,,83.0,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,83.0,14.0,0.0,3.0,,,,,,,,83%COTTON+14%POLY+3%ELASTANE,INDIGO,30s DEZIRE+80D WHITE POLY+20D WHITE SPANDEX,446.3767,491.01437,530.5650885,6.09844929310345,6.09844929310345,2.20275988466897,2.02088062813667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
